2021-12-15 12:38:00.656 [TID: N/A] INFO  [main] o.a.d.common.logger.LoggerFactory [?:?]: - using logger: org.apache.dubbo.common.logger.slf4j.Slf4jLoggerAdapter
2021-12-15 12:38:07.685 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'org.springframework.boot.actuate.autoconfigure.endpoint.web.servlet.WebMvcEndpointManagementContextConfiguration' of type [org.springframework.boot.actuate.autoconfigure.endpoint.web.servlet.WebMvcEndpointManagementContextConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:38:07.695 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'management.endpoints.web.cors-org.springframework.boot.actuate.autoconfigure.endpoint.web.CorsEndpointProperties' of type [org.springframework.boot.actuate.autoconfigure.endpoint.web.CorsEndpointProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:38:07.697 [TID: N/A] INFO  [main] o.s.b.a.e.web.EndpointLinksResolver [<init>:58]: - Exposing 2 endpoint(s) beneath base path '/actuator'
2021-12-15 12:38:07.727 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'webEndpointServletHandlerMapping' of type [org.springframework.boot.actuate.endpoint.web.servlet.WebMvcEndpointHandlerMapping] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:38:07.764 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'controllerEndpointHandlerMapping' of type [org.springframework.boot.actuate.endpoint.web.servlet.ControllerEndpointHandlerMapping] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:38:07.773 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'org.springframework.boot.actuate.autoconfigure.web.server.ManagementContextAutoConfiguration$SameManagementContextConfiguration$EnableSameManagementContextConfiguration' of type [org.springframework.boot.actuate.autoconfigure.web.server.ManagementContextAutoConfiguration$SameManagementContextConfiguration$EnableSameManagementContextConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:38:07.777 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'org.springframework.boot.actuate.autoconfigure.web.server.ManagementContextAutoConfiguration$SameManagementContextConfiguration' of type [org.springframework.boot.actuate.autoconfigure.web.server.ManagementContextAutoConfiguration$SameManagementContextConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:38:07.779 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'org.springframework.boot.actuate.autoconfigure.web.server.ManagementContextAutoConfiguration' of type [org.springframework.boot.actuate.autoconfigure.web.server.ManagementContextAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:38:07.785 [TID: N/A] INFO  [main] c.a.s.b.f.a.ConfigurationBeanBindingPostProcessor [bindConfigurationBean:159]: - The configuration bean [<dubbo:registry address="spring-cloud://localhost" protocol="spring-cloud" port="0" />] have been binding by the configuration properties [{address=spring-cloud://localhost}]
2021-12-15 12:38:07.786 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'org.apache.dubbo.config.RegistryConfig#0' of type [org.apache.dubbo.config.RegistryConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:38:07.792 [TID: N/A] INFO  [main] c.a.s.b.f.a.ConfigurationBeanBindingPostProcessor [bindConfigurationBean:159]: - The configuration bean [ProtocolConfig{name='dubbo', host='null', port=28089, contextpath='null', threadpool='null', threadname='null', corethreads=null, threads=null, iothreads=null, alive=null, queues=null, accepts=null, codec='null', serialization='null', charset='null', payload=null, buffer=null, heartbeat=null, accesslog='null', transporter='null', exchanger='null', dispatcher='null', networker='null', server='null', client='null', telnet='null', prompt='null', status='null', register=null, keepAlive=null, optimizer='null', extension='null', parameters=null, isDefault=null, sslEnabled=null}] have been binding by the configuration properties [{name=dubbo, port=28089}]
2021-12-15 12:38:07.792 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'org.apache.dubbo.config.ProtocolConfig#0' of type [org.apache.dubbo.config.ProtocolConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:38:07.806 [TID: N/A] INFO  [main] c.a.s.b.f.a.ConfigurationBeanBindingPostProcessor [bindConfigurationBean:159]: - The configuration bean [ProviderConfig{host='null', port=null, contextpath='null', threadpool='null', threadname='null', threads=800, iothreads=null, alive=null, queues=null, accepts=null, codec='null', charset='null', payload=null, buffer=null, transporter='null', exchanger='null', dispatcher='null', networker='null', server='null', client='null', telnet='null', prompt='null', status='null', wait=null', isDefault=null}] have been binding by the configuration properties [{threads=800, actives=200}]
2021-12-15 12:38:07.806 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'org.apache.dubbo.config.ProviderConfig#0' of type [org.apache.dubbo.config.ProviderConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:38:07.819 [TID: N/A] INFO  [main] c.a.s.b.f.a.ConfigurationBeanBindingPostProcessor [bindConfigurationBean:159]: - The configuration bean [<dubbo:consumer />] have been binding by the configuration properties [{check=false}]
2021-12-15 12:38:07.820 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'org.apache.dubbo.config.ConsumerConfig#0' of type [org.apache.dubbo.config.ConsumerConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:38:07.827 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'tmsApiImpl' of type [com.ruyuan.eshop.tms.api.impl.TmsApiImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:38:08.034 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'ServiceBean:com.ruyuan.eshop.tms.api.TmsApi:1.0.0' of type [org.apache.dubbo.config.spring.ServiceBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:38:08.117 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'spring.cloud.config-org.springframework.cloud.bootstrap.config.PropertySourceBootstrapProperties' of type [org.springframework.cloud.bootstrap.config.PropertySourceBootstrapProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:38:08.118 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'encrypt-org.springframework.cloud.bootstrap.encrypt.KeyProperties' of type [org.springframework.cloud.bootstrap.encrypt.KeyProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:38:08.122 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'nacosConfigProperties' of type [com.alibaba.cloud.nacos.NacosConfigProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:38:08.169 [TID: N/A] INFO  [main] o.a.coyote.http11.Http11NioProtocol [log:173]: - Starting ProtocolHandler ["http-nio-8009"]
2021-12-15 12:38:08.172 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:9) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-15 12:38:08.196 [TID: N/A] INFO  [ncesChangeEvent] c.a.c.d.a.DubboServiceDiscoveryAutoConfiguration [dispatchServiceInstancesChangedEvent:171]: - The event of the service instances[name : ruyuan-eshop-customer , size : 1] change is about to be dispatched
2021-12-15 12:38:08.212 [TID: N/A] INFO  [ncesChangeEvent] c.a.c.d.a.DubboServiceDiscoveryAutoConfiguration [dispatchServiceInstancesChangedEvent:171]: - The event of the service instances[name : ruyuan-eshop-order , size : 1] change is about to be dispatched
2021-12-15 12:38:08.215 [TID: N/A] INFO  [ncesChangeEvent] c.a.c.d.a.DubboServiceDiscoveryAutoConfiguration [dispatchServiceInstancesChangedEvent:171]: - The event of the service instances[name : ruyuan-eshop-risk , size : 1] change is about to be dispatched
2021-12-15 12:38:08.217 [TID: N/A] INFO  [main] o.s.b.w.e.tomcat.TomcatWebServer [start:220]: - Tomcat started on port(s): 8009 (http) with context path ''
2021-12-15 12:38:08.218 [TID: N/A] INFO  [ncesChangeEvent] c.a.c.d.a.DubboServiceDiscoveryAutoConfiguration [dispatchServiceInstancesChangedEvent:171]: - The event of the service instances[name : ruyuan-eshop-fulfill , size : 1] change is about to be dispatched
2021-12-15 12:38:08.222 [TID: N/A] INFO  [ncesChangeEvent] c.a.c.d.a.DubboServiceDiscoveryAutoConfiguration [dispatchServiceInstancesChangedEvent:171]: - The event of the service instances[name : ruyuan-eshop-pay , size : 1] change is about to be dispatched
2021-12-15 12:38:08.225 [TID: N/A] INFO  [ncesChangeEvent] c.a.c.d.a.DubboServiceDiscoveryAutoConfiguration [dispatchServiceInstancesChangedEvent:171]: - The event of the service instances[name : ruyuan-eshop-address , size : 1] change is about to be dispatched
2021-12-15 12:38:08.228 [TID: N/A] INFO  [ncesChangeEvent] c.a.c.d.a.DubboServiceDiscoveryAutoConfiguration [dispatchServiceInstancesChangedEvent:171]: - The event of the service instances[name : ruyuan-eshop-market , size : 1] change is about to be dispatched
2021-12-15 12:38:08.232 [TID: N/A] INFO  [ncesChangeEvent] c.a.c.d.a.DubboServiceDiscoveryAutoConfiguration [dispatchServiceInstancesChangedEvent:171]: - The event of the service instances[name : ruyuan-eshop-inventory , size : 1] change is about to be dispatched
2021-12-15 12:38:08.236 [TID: N/A] INFO  [main] c.a.c.n.r.NacosServiceRegistry [register:75]: - nacos registry, DEFAULT_GROUP ruyuan-eshop-tms 192.168.0.106:8009 register finished
2021-12-15 12:38:08.239 [TID: N/A] INFO  [ncesChangeEvent] c.a.c.d.a.DubboServiceDiscoveryAutoConfiguration [dispatchServiceInstancesChangedEvent:171]: - The event of the service instances[name : ruyuan-eshop-product , size : 1] change is about to be dispatched
2021-12-15 12:38:08.311 [TID: N/A] INFO  [main] o.a.d.c.bootstrap.DubboBootstrap [isUsedRegistryAsCenter:756]: -  [DUBBO] No value is configured in the registry, the DynamicConfigurationFactory extension[name : spring-cloud] does not support as the config center, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 12:38:08.312 [TID: N/A] INFO  [main] o.a.d.c.bootstrap.DubboBootstrap [isUsedRegistryAsCenter:762]: -  [DUBBO] The registry[<dubbo:registry address="spring-cloud://localhost" protocol="spring-cloud" port="0" />] will be not used as the config center, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 12:38:08.361 [TID: N/A] INFO  [main] o.a.d.c.utils.ConfigValidationUtils [validateMonitorConfig:468]: -  [DUBBO] There's no valid monitor config found, if you want to open monitor statistics for Dubbo, please make sure your monitor is configured properly., dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 12:38:08.374 [TID: N/A] INFO  [main] o.a.d.c.bootstrap.DubboBootstrap [isUsedRegistryAsCenter:756]: -  [DUBBO] No value is configured in the registry, the MetadataReportFactory extension[name : spring-cloud] does not support as the metadata center, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 12:38:08.375 [TID: N/A] INFO  [main] o.a.d.c.bootstrap.DubboBootstrap [isUsedRegistryAsCenter:762]: -  [DUBBO] The registry[<dubbo:registry address="spring-cloud://localhost" protocol="spring-cloud" port="0" />] will be not used as the metadata center, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 12:38:08.381 [TID: N/A] INFO  [main] o.a.d.c.bootstrap.DubboBootstrap [initialize:533]: -  [DUBBO] DubboBootstrap has been initialized!, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 12:38:08.381 [TID: N/A] INFO  [main] o.a.d.c.bootstrap.DubboBootstrap [start:882]: -  [DUBBO] DubboBootstrap is starting..., dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 12:38:08.421 [TID: N/A] INFO  [main] o.apache.dubbo.config.ServiceConfig [findConfigedHosts:626]: -  [DUBBO] No valid ip found from environment, try to find valid host from DNS., dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 12:38:08.470 [TID: N/A] INFO  [main] o.apache.dubbo.config.ServiceConfig [exportLocal:583]: -  [DUBBO] Export dubbo service com.ruyuan.eshop.tms.api.TmsApi to local registry url : injvm://127.0.0.1/com.ruyuan.eshop.tms.api.TmsApi?actives=200&anyhost=true&application=ruyuan-eshop-tms&bind.ip=192.168.0.106&bind.port=28089&deprecated=false&dubbo=2.0.2&dynamic=true&generic=false&interface=com.ruyuan.eshop.tms.api.TmsApi&methods=sendOut,cancelSendOut&pid=78164&qos.enable=false&release=2.7.12&retries=0&revision=1.0.0&service.name=ServiceBean:/com.ruyuan.eshop.tms.api.TmsApi:1.0.0&side=provider&threads=800&timestamp=1639543088401&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 12:38:08.471 [TID: N/A] INFO  [main] o.apache.dubbo.config.ServiceConfig [doExportUrlsFor1Protocol:533]: -  [DUBBO] Register dubbo service com.ruyuan.eshop.tms.api.TmsApi url dubbo://192.168.0.106:28089/com.ruyuan.eshop.tms.api.TmsApi?actives=200&anyhost=true&application=ruyuan-eshop-tms&bind.ip=192.168.0.106&bind.port=28089&deprecated=false&dubbo=2.0.2&dynamic=true&generic=false&interface=com.ruyuan.eshop.tms.api.TmsApi&methods=sendOut,cancelSendOut&pid=78164&qos.enable=false&release=2.7.12&retries=0&revision=1.0.0&service.name=ServiceBean:/com.ruyuan.eshop.tms.api.TmsApi:1.0.0&side=provider&threads=800&timestamp=1639543088401&version=1.0.0 to registry registry://localhost:9090/org.apache.dubbo.registry.RegistryService?application=ruyuan-eshop-tms&dubbo=2.0.2&id=org.apache.dubbo.config.RegistryConfig#0&pid=78164&qos.enable=false&registry=spring-cloud&release=2.7.12&timestamp=1639543088397, dubbo version: 2.7.12, current host: 192.168.0.106
