2021-12-15 12:34:03.795 [TID: N/A] INFO  [main] o.a.d.common.logger.LoggerFactory [?:?]: - using logger: org.apache.dubbo.common.logger.slf4j.Slf4jLoggerAdapter
2021-12-15 12:34:15.263 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'org.springframework.boot.actuate.autoconfigure.metrics.MetricsEndpointAutoConfiguration' of type [org.springframework.boot.actuate.autoconfigure.metrics.MetricsEndpointAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:34:15.266 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'metricsEndpoint' of type [org.springframework.boot.actuate.metrics.MetricsEndpoint] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:34:15.270 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'org.springframework.boot.actuate.autoconfigure.scheduling.ScheduledTasksEndpointAutoConfiguration' of type [org.springframework.boot.actuate.autoconfigure.scheduling.ScheduledTasksEndpointAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:34:15.274 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'scheduledTasksEndpoint' of type [org.springframework.boot.actuate.scheduling.ScheduledTasksEndpoint] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:34:15.276 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'org.springframework.boot.actuate.autoconfigure.web.mappings.MappingsEndpointAutoConfiguration' of type [org.springframework.boot.actuate.autoconfigure.web.mappings.MappingsEndpointAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:34:15.278 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'org.springframework.boot.actuate.autoconfigure.web.mappings.MappingsEndpointAutoConfiguration$ServletWebConfiguration$SpringMvcConfiguration' of type [org.springframework.boot.actuate.autoconfigure.web.mappings.MappingsEndpointAutoConfiguration$ServletWebConfiguration$SpringMvcConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:34:15.283 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'dispatcherServletMappingDescriptionProvider' of type [org.springframework.boot.actuate.web.mappings.servlet.DispatcherServletsMappingDescriptionProvider] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:34:15.285 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'org.springframework.boot.actuate.autoconfigure.web.mappings.MappingsEndpointAutoConfiguration$ServletWebConfiguration' of type [org.springframework.boot.actuate.autoconfigure.web.mappings.MappingsEndpointAutoConfiguration$ServletWebConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:34:15.288 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'servletMappingDescriptionProvider' of type [org.springframework.boot.actuate.web.mappings.servlet.ServletsMappingDescriptionProvider] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:34:15.291 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'filterMappingDescriptionProvider' of type [org.springframework.boot.actuate.web.mappings.servlet.FiltersMappingDescriptionProvider] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:34:15.294 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'mappingsEndpoint' of type [org.springframework.boot.actuate.web.mappings.MappingsEndpoint] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:34:15.300 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'org.springframework.cloud.autoconfigure.RefreshEndpointAutoConfiguration$RefreshEndpointConfiguration' of type [org.springframework.cloud.autoconfigure.RefreshEndpointAutoConfiguration$RefreshEndpointConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:34:15.307 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'refreshEndpoint' of type [org.springframework.cloud.endpoint.RefreshEndpoint] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:34:15.314 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'commonsFeatures' of type [org.springframework.cloud.client.actuator.HasFeatures] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:34:15.315 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'org.springframework.cloud.client.CommonsClientAutoConfiguration$ActuatorConfiguration' of type [org.springframework.cloud.client.CommonsClientAutoConfiguration$ActuatorConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:34:15.322 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'featuresEndpoint' of type [org.springframework.cloud.client.actuator.FeaturesEndpoint] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:34:15.329 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'org.springframework.cloud.client.serviceregistry.ServiceRegistryAutoConfiguration' of type [org.springframework.cloud.client.serviceregistry.ServiceRegistryAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:34:15.337 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'org.springframework.cloud.client.serviceregistry.ServiceRegistryAutoConfiguration$ServiceRegistryEndpointConfiguration' of type [org.springframework.cloud.client.serviceregistry.ServiceRegistryAutoConfiguration$ServiceRegistryEndpointConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:34:15.344 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'serviceRegistryEndpoint' of type [org.springframework.cloud.client.serviceregistry.endpoint.ServiceRegistryEndpoint] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:34:15.373 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'jmxMBeanExporter' of type [org.springframework.boot.actuate.endpoint.jmx.JmxEndpointExporter] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:34:15.378 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'endpointMediaTypes' of type [org.springframework.boot.actuate.endpoint.web.EndpointMediaTypes] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:34:15.382 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'webExposeExcludePropertyEndpointFilter' of type [org.springframework.boot.actuate.autoconfigure.endpoint.expose.IncludeExcludeEndpointFilter] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:34:15.390 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'webEndpointDiscoverer' of type [org.springframework.boot.actuate.endpoint.web.annotation.WebEndpointDiscoverer] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:34:15.392 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'controllerExposeExcludePropertyEndpointFilter' of type [org.springframework.boot.actuate.autoconfigure.endpoint.expose.IncludeExcludeEndpointFilter] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:34:15.396 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'controllerEndpointDiscoverer' of type [org.springframework.boot.actuate.endpoint.web.annotation.ControllerEndpointDiscoverer] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:34:15.424 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'pathMappedEndpoints' of type [org.springframework.boot.actuate.endpoint.web.PathMappedEndpoints] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:34:15.426 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'org.springframework.cloud.autoconfigure.LifecycleMvcEndpointAutoConfiguration' of type [org.springframework.cloud.autoconfigure.LifecycleMvcEndpointAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:34:15.429 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'environmentManager' of type [org.springframework.cloud.context.environment.EnvironmentManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:34:15.431 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'environmentEndpointWebExtension' of type [org.springframework.boot.actuate.env.EnvironmentEndpointWebExtension] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:34:15.433 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'org.springframework.boot.actuate.autoconfigure.logging.LogFileWebEndpointAutoConfiguration' of type [org.springframework.boot.actuate.autoconfigure.logging.LogFileWebEndpointAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:34:15.435 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'management.endpoint.logfile-org.springframework.boot.actuate.autoconfigure.logging.LogFileWebEndpointProperties' of type [org.springframework.boot.actuate.autoconfigure.logging.LogFileWebEndpointProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:34:15.436 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'org.springframework.boot.actuate.autoconfigure.metrics.CompositeMeterRegistryAutoConfiguration' of type [org.springframework.boot.actuate.autoconfigure.metrics.CompositeMeterRegistryAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:34:15.438 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'org.springframework.boot.actuate.autoconfigure.metrics.jdbc.DataSourcePoolMetricsAutoConfiguration$HikariDataSourceMetricsConfiguration' of type [org.springframework.boot.actuate.autoconfigure.metrics.jdbc.DataSourcePoolMetricsAutoConfiguration$HikariDataSourceMetricsConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:34:15.443 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'org.springframework.boot.actuate.autoconfigure.metrics.jdbc.DataSourcePoolMetricsAutoConfiguration$DataSourcePoolMetadataMetricsConfiguration' of type [org.springframework.boot.actuate.autoconfigure.metrics.jdbc.DataSourcePoolMetricsAutoConfiguration$DataSourcePoolMetadataMetricsConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-15 12:34:15.445 [TID: N/A] INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'org.springframework.boot.actuate.autoconfigure.metrics.jdbc.DataSourcePoolMetricsAutoConfiguration' of type [org.springframework.boot.actuate.autoconfigure.metrics.jdbc.DataSourcePoolMetricsAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
