2021-12-16 10:23:12.027 [TID: N/A] INFO  [main] o.a.d.common.logger.LoggerFactory [?:?]: - using logger: org.apache.dubbo.common.logger.slf4j.Slf4jLoggerAdapter
2021-12-16 10:23:33.857 [TID: N/A] INFO  [main] o.a.d.r.transport.AbstractClient [connect:207]: -  [DUBBO] Successed connect to server /127.0.0.1:7890 from NettyClient 192.168.0.106 using dubbo version 2.7.12, channel is NettyChannel [channel=[id: 0x32572cc0, L:/127.0.0.1:60229 - R:/127.0.0.1:7890]], dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 10:23:33.858 [TID: N/A] INFO  [lientWorker-4-8] o.a.d.r.t.netty4.NettyClientHandler [channelActive:62]: -  [DUBBO] The connection of /127.0.0.1:60229 -> /127.0.0.1:7890 is established., dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 10:23:33.858 [TID: N/A] INFO  [main] o.a.d.r.transport.AbstractClient [<init>:75]: -  [DUBBO] Start NettyClient /192.168.0.106 connect to the server /127.0.0.1:7890, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 10:23:33.860 [TID: N/A] INFO  [main] o.a.d.r.c.m.DefaultMigrationAddressComparator [shouldMigrate:37]: -  [DUBBO] No instance address available, will not migrate., dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 10:23:33.860 [TID: N/A] INFO  [main] o.a.dubbo.config.ReferenceConfig [createProxy:427]: -  [DUBBO] Refer dubbo service org.apache.dubbo.rpc.service.GenericService from url dubbo://192.168.0.106/com.alibaba.cloud.dubbo.service.DubboMetadataService?application=ruyuan-eshop-tms&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-inventory&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=26261&qos.enable=false&register.ip=192.168.0.106&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639621413849&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 10:23:33.869 [TID: N/A] WARN  [main] c.a.c.d.m.r.DubboServiceMetadataRepository [initDubboRestServiceMetadataRepository:476]: - The Spring application[name : ruyuan-eshop-inventory] does not expose The REST metadata in the Dubbo services.
2021-12-16 10:23:33.870 [TID: N/A] INFO  [main] c.a.c.d.s.DubboMetadataServiceProxy [createProxy:187]: - The metadata of Dubbo service[name : ruyuan-eshop-product] is about to be initialized
2021-12-16 10:23:33.880 [TID: N/A] WARN  [main] o.a.d.r.i.InterfaceCompatibleRegistryProtocol [getServiceDiscoveryInvoker:72]: -  [DUBBO] spring-cloud do not support service discovery, automatically switch to interface-level service discovery., dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 10:23:33.881 [TID: N/A] INFO  [main] c.a.c.d.registry.DubboCloudRegistry [register:288]: -  [DUBBO] Register: consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=consumers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-product&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=26261&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639621413875&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 10:23:33.882 [TID: N/A] INFO  [main] c.a.c.d.registry.DubboCloudRegistry [subscribe:313]: -  [DUBBO] Subscribe: consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=providers,configurators,routers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-product&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=26261&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639621413875&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 10:23:33.889 [TID: N/A] INFO  [main] o.a.d.r.transport.AbstractClient [connect:207]: -  [DUBBO] Successed connect to server /127.0.0.1:7890 from NettyClient 192.168.0.106 using dubbo version 2.7.12, channel is NettyChannel [channel=[id: 0x48e7a730, L:/127.0.0.1:60232 - R:/127.0.0.1:7890]], dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 10:23:33.890 [TID: N/A] INFO  [lientWorker-4-9] o.a.d.r.t.netty4.NettyClientHandler [channelActive:62]: -  [DUBBO] The connection of /127.0.0.1:60232 -> /127.0.0.1:7890 is established., dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 10:23:33.890 [TID: N/A] INFO  [main] o.a.d.r.transport.AbstractClient [<init>:75]: -  [DUBBO] Start NettyClient /192.168.0.106 connect to the server /127.0.0.1:7890, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 10:23:33.892 [TID: N/A] INFO  [main] o.a.d.r.c.m.DefaultMigrationAddressComparator [shouldMigrate:37]: -  [DUBBO] No instance address available, will not migrate., dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 10:23:33.893 [TID: N/A] INFO  [main] o.a.dubbo.config.ReferenceConfig [createProxy:427]: -  [DUBBO] Refer dubbo service org.apache.dubbo.rpc.service.GenericService from url dubbo://192.168.0.106/com.alibaba.cloud.dubbo.service.DubboMetadataService?application=ruyuan-eshop-tms&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-product&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=26261&qos.enable=false&register.ip=192.168.0.106&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639621413875&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 10:23:33.916 [TID: N/A] WARN  [main] c.a.c.d.m.r.DubboServiceMetadataRepository [initDubboRestServiceMetadataRepository:476]: - The Spring application[name : ruyuan-eshop-product] does not expose The REST metadata in the Dubbo services.
2021-12-16 10:23:33.917 [TID: N/A] INFO  [main] c.a.c.d.m.r.DubboServiceMetadataRepository [initializeMetadata:253]: - The metadata of Dubbo services has been initialized
2021-12-16 10:23:33.917 [TID: N/A] INFO  [main] c.a.c.d.registry.DubboCloudRegistry [preInit:156]: - DubboCloudRegistry preInit Done.
2021-12-16 10:23:33.921 [TID: N/A] INFO  [main] c.a.c.d.registry.DubboCloudRegistry [subscribe:313]: -  [DUBBO] Subscribe: provider://192.168.0.106:28089/com.ruyuan.eshop.tms.api.TmsApi?actives=200&anyhost=true&application=ruyuan-eshop-tms&bind.ip=192.168.0.106&bind.port=28089&category=configurators&check=false&deprecated=false&dubbo=2.0.2&dynamic=true&generic=false&interface=com.ruyuan.eshop.tms.api.TmsApi&methods=sendOut,cancelSendOut&pid=26261&qos.enable=false&release=2.7.12&retries=0&revision=1.0.0&service.name=ServiceBean:/com.ruyuan.eshop.tms.api.TmsApi:1.0.0&side=provider&threads=800&timestamp=1639621411967&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 10:23:34.175 [TID: N/A] INFO  [main] o.a.d.c.bootstrap.DubboBootstrap [start:913]: -  [DUBBO] DubboBootstrap is ready., dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 10:23:34.181 [TID: N/A] INFO  [main] o.a.d.c.bootstrap.DubboBootstrap [start:919]: -  [DUBBO] DubboBootstrap has started., dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 10:23:34.186 [TID: N/A] INFO  [main] com.ruyuan.eshop.tms.TmsApplication [logStarted:61]: - Started TmsApplication in 23.296 seconds (JVM running for 24.281)
2021-12-16 10:23:34.216 [TID: N/A] INFO  [main] o.apache.dubbo.config.ServiceConfig [findConfigedHosts:626]: -  [DUBBO] No valid ip found from environment, try to find valid host from DNS., dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 10:23:34.225 [TID: N/A] INFO  [main] o.apache.dubbo.config.ServiceConfig [exportLocal:583]: -  [DUBBO] Export dubbo service com.alibaba.cloud.dubbo.service.DubboMetadataService to local registry url : injvm://127.0.0.1/com.alibaba.cloud.dubbo.service.DubboMetadataService?actives=200&anyhost=true&application=ruyuan-eshop-tms&bind.ip=192.168.0.106&bind.port=28089&deprecated=false&dubbo=2.0.2&dynamic=true&generic=false&group=ruyuan-eshop-tms&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&methods=getAllServiceKeys,getServiceRestMetadata,getExportedURLs,getAllExportedURLs&pid=26261&qos.enable=false&release=2.7.12&revision=2.2.6.RELEASE&service.name=ServiceBean:ruyuan-eshop-tms/com.alibaba.cloud.dubbo.service.DubboMetadataService:1.0.0&side=provider&threads=800&timestamp=1639621414203&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 10:23:34.226 [TID: N/A] INFO  [main] o.apache.dubbo.config.ServiceConfig [doExportUrlsFor1Protocol:533]: -  [DUBBO] Register dubbo service com.alibaba.cloud.dubbo.service.DubboMetadataService url dubbo://192.168.0.106:28089/com.alibaba.cloud.dubbo.service.DubboMetadataService?actives=200&anyhost=true&application=ruyuan-eshop-tms&bind.ip=192.168.0.106&bind.port=28089&deprecated=false&dubbo=2.0.2&dynamic=true&generic=false&group=ruyuan-eshop-tms&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&methods=getAllServiceKeys,getServiceRestMetadata,getExportedURLs,getAllExportedURLs&pid=26261&qos.enable=false&release=2.7.12&revision=2.2.6.RELEASE&service.name=ServiceBean:ruyuan-eshop-tms/com.alibaba.cloud.dubbo.service.DubboMetadataService:1.0.0&side=provider&threads=800&timestamp=1639621414203&version=1.0.0 to registry registry://localhost:9090/org.apache.dubbo.registry.RegistryService?application=ruyuan-eshop-tms&dubbo=2.0.2&id=org.apache.dubbo.config.RegistryConfig#0&pid=26261&qos.enable=false&registry=spring-cloud&release=2.7.12&timestamp=1639621414203, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 10:23:34.229 [TID: N/A] INFO  [main] c.a.c.d.registry.DubboCloudRegistry [register:288]: -  [DUBBO] Register: dubbo://192.168.0.106:28089/com.alibaba.cloud.dubbo.service.DubboMetadataService?actives=200&anyhost=true&application=ruyuan-eshop-tms&deprecated=false&dubbo=2.0.2&dynamic=true&generic=false&group=ruyuan-eshop-tms&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&methods=getAllServiceKeys,getServiceRestMetadata,getExportedURLs,getAllExportedURLs&pid=26261&release=2.7.12&revision=2.2.6.RELEASE&service.name=ServiceBean:ruyuan-eshop-tms/com.alibaba.cloud.dubbo.service.DubboMetadataService:1.0.0&side=provider&threads=800&timestamp=1639621414203&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 10:23:34.233 [TID: N/A] INFO  [main] c.a.c.d.registry.DubboCloudRegistry [subscribe:313]: -  [DUBBO] Subscribe: provider://192.168.0.106:28089/com.alibaba.cloud.dubbo.service.DubboMetadataService?actives=200&anyhost=true&application=ruyuan-eshop-tms&bind.ip=192.168.0.106&bind.port=28089&category=configurators&check=false&deprecated=false&dubbo=2.0.2&dynamic=true&generic=false&group=ruyuan-eshop-tms&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&methods=getAllServiceKeys,getServiceRestMetadata,getExportedURLs,getAllExportedURLs&pid=26261&qos.enable=false&release=2.7.12&revision=2.2.6.RELEASE&service.name=ServiceBean:ruyuan-eshop-tms/com.alibaba.cloud.dubbo.service.DubboMetadataService:1.0.0&side=provider&threads=800&timestamp=1639621414203&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 10:23:34.236 [TID: N/A] INFO  [main] c.a.c.d.s.DubboMetadataServiceExporter [export:85]: - The Dubbo service[<dubbo:service exported="true" serviceName="ServiceBean:ruyuan-eshop-tms/com.alibaba.cloud.dubbo.service.DubboMetadataService:1.0.0" unexported="false" />] has been exported.
2021-12-16 10:23:34.248 [TID: N/A] INFO  [main] c.a.c.n.r.NacosServiceRegistry [register:75]: - nacos registry, DEFAULT_GROUP ruyuan-eshop-tms 192.168.0.106:8009 register finished
2021-12-16 10:23:34.541 [TID: N/A] INFO  [)-192.168.0.106] o.a.c.c.C.[Tomcat].[localhost].[/] [log:173]: - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-12-16 10:23:34.541 [TID: N/A] INFO  [)-192.168.0.106] o.s.web.servlet.DispatcherServlet [initServletBean:525]: - Initializing Servlet 'dispatcherServlet'
2021-12-16 10:23:34.549 [TID: N/A] INFO  [)-192.168.0.106] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'org.springframework.web.servlet.i18n.AcceptHeaderLocaleResolver' of type [org.springframework.web.servlet.i18n.AcceptHeaderLocaleResolver] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-16 10:23:34.557 [TID: N/A] INFO  [)-192.168.0.106] com.zaxxer.hikari.HikariDataSource [getConnection:110]: - HikariPool-1 - Starting...
2021-12-16 10:23:34.561 [TID: N/A] INFO  [)-192.168.0.106] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'org.springframework.web.servlet.theme.FixedThemeResolver' of type [org.springframework.web.servlet.theme.FixedThemeResolver] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-16 10:23:34.570 [TID: N/A] INFO  [)-192.168.0.106] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'org.springframework.web.servlet.view.DefaultRequestToViewNameTranslator' of type [org.springframework.web.servlet.view.DefaultRequestToViewNameTranslator] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-16 10:23:34.581 [TID: N/A] INFO  [)-192.168.0.106] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [postProcessAfterInitialization:335]: - Bean 'org.springframework.web.servlet.support.SessionFlashMapManager' of type [org.springframework.web.servlet.support.SessionFlashMapManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-16 10:23:34.582 [TID: N/A] INFO  [)-192.168.0.106] o.s.web.servlet.DispatcherServlet [initServletBean:547]: - Completed initialization in 40 ms
2021-12-16 10:23:34.924 [TID: N/A] INFO  [)-192.168.0.106] com.zaxxer.hikari.HikariDataSource [getConnection:123]: - HikariPool-1 - Start completed.
2021-12-16 10:24:00.119 [TID: N/A] INFO  [erverWorker-3-1] o.a.d.r.t.netty4.NettyServerHandler [channelActive:76]: -  [DUBBO] The connection of /192.168.0.106:60374 -> /192.168.0.106:28089 is established., dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 10:24:01.789 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 10:24:10.870 [TID: N/A] INFO  [erverWorker-3-2] o.a.d.r.t.netty4.NettyServerHandler [channelActive:76]: -  [DUBBO] The connection of /192.168.0.106:60438 -> /192.168.0.106:28089 is established., dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 10:24:31.805 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:10) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 10:24:36.784 [TID: N/A] INFO  [erverWorker-3-3] o.a.d.r.t.netty4.NettyServerHandler [channelActive:76]: -  [DUBBO] The connection of /192.168.0.106:60615 -> /192.168.0.106:28089 is established., dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 10:25:01.816 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 10:25:01.820 [TID: N/A] INFO  [ncesChangeEvent] c.a.c.d.a.DubboServiceDiscoveryAutoConfiguration [dispatchServiceInstancesChangedEvent:171]: - The event of the service instances[name : ruyuan-eshop-wms , size : 1] change is about to be dispatched
2021-12-16 10:25:01.821 [TID: N/A] INFO  [ncesChangeEvent] c.a.c.d.registry.DubboCloudRegistry [onApplicationEvent:259]: - APP ruyuan-eshop-wms instance changed, size changed to 1
2021-12-16 10:25:01.822 [TID: N/A] WARN  [ncesChangeEvent] c.a.c.d.registry.DubboCloudRegistry [refreshServiceMetadataInfo:372]: - Subscription app ruyuan-eshop-wms, can't find metadata handler
2021-12-16 10:25:31.829 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 10:26:01.841 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 10:26:31.850 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 10:27:01.860 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
2021-12-16 10:27:31.869 [TID: N/A] WARN  [ask-Scheduler-1] c.a.c.d.m.r.DubboServiceMetadataRepository [initSubscribedServices:209]: - Current application will subscribe all services(size:11) in registry, a lot of memory and CPU cycles may be used, thus it's strongly recommend you using the externalized property 'dubbo.cloud.subscribed-services' to specify the services
